transaction_id,day,month,year,week_name,brand,laptop_model,units_sold,price_per_unit,customer_name,gender,customer_age,City,payment_method,customer_rating
TXN00969,27,August,2024,Tuesday,Apple,MacBook Pro,1,36139,Ryan Koshy,M,23,Delhi,Credit Card,2
TXN00970,6,April,2025,Sunday,Lenovo,IdeaPad S340,2,74617,Amani Wali,F,61,Nashik,Cash,2
TXN00971,23,February,2025,Sunday,Lenovo,IdeaPad S340,2,84725,Trisha Solanki,F,18,Bhopal,Cash,1
TXN00972,11,December,2024,Wednesday,Apple,MacBook Air,4,93702,Manikya Madan,F,54,Srinagar,UPI,1
TXN00973,14,October,2024,Monday,Apple,MacBook Air,2,57410,Elakshi Borra,F,26,Kalyan,Debit Card,2
TXN00974,8,August,2024,Thursday,Apple,MacBook Air,2,62692,Nishith Kapoor,M,29,Nashik,Credit Card,1
TXN00975,5,August,2024,Monday,Asus,ROG Zephyrus,3,38515,Amani Chacko,F,37,Kalyan,Debit Card,2
TXN00976,23,August,2024,Friday,MSI,GF63 Thin,2,50811,Aniruddh Kulkarni,M,18,Varanasi,Debit Card,4
TXN00977,4,April,2025,Friday,Asus,VivoBook 15,4,42579,Tarini Ramachandran,F,49,Delhi,Debit Card,3
TXN00978,9,January,2025,Thursday,HP,Pavilion x360,2,81062,Kanav Wason,M,46,Indore,Cash,5
TXN00979,29,April,2025,Tuesday,MSI,GF63 Thin,3,80163,Mohanlal Hans,M,24,Meerut,Cash,5
TXN00980,17,June,2024,Monday,Asus,TUF Gaming,3,64038,Hansh Ben,M,58,Bengaluru,UPI,4
TXN00981,5,September,2024,Thursday,MSI,GF63 Thin,4,59018,Pari Chowdhury,F,55,Nashik,UPI,3
TXN00982,31,December,2024,Tuesday,Lenovo,IdeaPad S340,4,60857,Vardaniya Dyal,F,32,Chennai,UPI,1
TXN00983,4,September,2024,Wednesday,HP,Pavilion x360,2,99796,Emir Gaba,M,54,Ghaziabad,UPI,1
TXN00984,24,April,2025,Thursday,Lenovo,ThinkPad X1,4,54483,Advika Choudhry,F,39,Hyderabad,Debit Card,1
TXN00985,9,December,2024,Monday,Acer,Aspire 5,3,78313,Prisha Tandon,F,50,Meerut,Credit Card,4
TXN00986,26,September,2024,Thursday,Asus,VivoBook 15,3,70463,Dishani Babu,F,51,Rajkot,Debit Card,5
TXN00987,18,May,2024,Saturday,Acer,Swift 3,3,52233,Nirvaan Goel,M,37,Surat,Debit Card,3
TXN00988,16,May,2024,Thursday,Dell,XPS 13,2,76076,Shalv Hari,M,35,Delhi,UPI,4
TXN00989,4,July,2024,Thursday,Lenovo,Legion Y540,2,74126,Charvi Thaker,F,51,Vadodara,Debit Card,4
TXN00990,12,May,2024,Sunday,Dell,XPS 13,2,98845,Himmat Kaul,M,50,Visakhapatnam,Debit Card,1
TXN00991,21,April,2025,Monday,Lenovo,IdeaPad S340,2,74888,Jivin Karpe,M,23,Thane,Cash,2
TXN00992,4,November,2024,Monday,Acer,Aspire 5,4,83121,Aarav Roy,M,63,Chennai,Debit Card,5
TXN00993,16,July,2024,Tuesday,Asus,TUF Gaming,3,53561,Shlok Balakrishnan,M,51,Pune,Credit Card,3
TXN00994,1,July,2024,Monday,Asus,TUF Gaming,4,41022,Advik Bedi,M,52,Agra,Credit Card,1
TXN00995,28,April,2025,Monday,Acer,Aspire 5,3,96787,Vanya Dhar,F,23,Vasai-Virar,Cash,1
TXN00996,2,December,2024,Monday,Asus,VivoBook 15,1,98458,Tejas Din,M,61,Vasai-Virar,Cash,4
TXN00997,25,April,2025,Friday,Asus,TUF Gaming,3,77449,Jayan Kohli,M,56,Jaipur,Debit Card,5
TXN00998,17,September,2024,Tuesday,Acer,Aspire 5,1,65400,Jayant Balasubramanian,M,32,Vadodara,Debit Card,4
TXN00999,30,January,2025,Thursday,Dell,XPS 13,1,55673,Rasha Basak,F,44,Vadodara,Cash,4
TXN01000,7,September,2024,Saturday,MSI,GF63 Thin,5,65153,Nehmat Lata,M,46,Thane,Cash,2
TXN01001,2,October,2024,Wednesday,Lenovo,ThinkPad X1,2,91970,Renee Bera,F,38,Kalyan,Cash,4
TXN01002,7,February,2025,Friday,Asus,ROG Zephyrus,3,43597,Hansh Edwin,M,33,Nagpur,Cash,1
TXN01003,24,April,2025,Thursday,Asus,VivoBook 15,4,81048,Zain Talwar,M,33,Nagpur,Credit Card,4
TXN01004,14,September,2024,Saturday,Asus,VivoBook 15,3,55140,Aayush Tank,M,35,Pune,UPI,1
TXN01005,3,January,2025,Friday,Asus,TUF Gaming,1,78288,Indranil Rana,M,37,Meerut,UPI,3
TXN01006,23,August,2024,Friday,Acer,Predator Helios,2,55093,Kashvi Chandran,F,21,Bengaluru,Debit Card,2
TXN01007,6,February,2025,Thursday,Apple,MacBook Air,1,97024,Yakshit Kala,M,27,Srinagar,Debit Card,3
TXN01008,11,April,2025,Friday,Acer,Swift 3,1,51723,Nakul Divan,M,60,Ahmedabad,Cash,3
TXN01009,14,July,2024,Sunday,MSI,GF63 Thin,1,88399,Darshit Jayaraman,M,51,Varanasi,Credit Card,3
TXN01010,18,October,2024,Friday,Acer,Predator Helios,4,39456,Yuvraj  Ramesh,M,49,Thane,Debit Card,2
TXN01011,21,May,2024,Tuesday,Acer,Predator Helios,2,58076,Saira Kumar,F,20,Jaipur,Cash,5
TXN01012,12,May,2024,Sunday,Acer,Predator Helios,5,66674,Shray Chaudhuri,M,36,Rajkot,Debit Card,5
TXN01013,28,April,2025,Monday,Lenovo,ThinkPad X1,1,41889,Onkar Dora,M,43,Bengaluru,Credit Card,4
TXN01014,29,October,2024,Tuesday,Apple,MacBook Air,2,36053,Arhaan De,M,32,Srinagar,Cash,5
TXN01015,17,January,2025,Friday,HP,Envy 13,5,92938,Parinaaz Sharma,F,51,Kalyan,UPI,2
TXN01016,22,August,2024,Thursday,Dell,XPS 13,5,45882,Taran Saini,M,63,Lucknow,Cash,5
TXN01017,29,July,2024,Monday,Asus,ROG Zephyrus,4,47366,Sana Mand,F,53,Thane,UPI,3
TXN01018,4,December,2024,Wednesday,Apple,MacBook Pro,2,67727,Uthkarsh Bhargava,M,22,Pune,Credit Card,2
TXN01019,5,May,2024,Sunday,HP,Omen 15,2,32261,Jayesh Thakkar,M,61,Faridabad,Cash,2
TXN01020,26,January,2025,Sunday,Dell,Inspiron 15,4,93562,Rania Anne,F,20,Vadodara,Debit Card,5
TXN01021,21,February,2025,Friday,Dell,XPS 13,2,51436,Sara Gokhale,F,47,Kalyan,Debit Card,4
TXN01022,15,October,2024,Tuesday,Lenovo,Legion Y540,1,76148,Gatik Ray,M,23,Bhopal,Debit Card,1
TXN01023,7,July,2024,Sunday,Apple,MacBook Air,5,79055,Kimaya Bal,F,43,Meerut,Credit Card,2
TXN01024,26,March,2025,Wednesday,Asus,TUF Gaming,5,84957,Zain Kota,F,40,Ludhiana,Cash,3
TXN01025,23,November,2024,Saturday,Dell,Latitude 7490,5,63411,Baiju Chokshi,M,63,Bengaluru,Credit Card,1
TXN01026,2,October,2024,Wednesday,Acer,Predator Helios,5,37942,Arhaan Subramaniam,M,42,Mumbai,UPI,4
TXN01027,1,January,2025,Wednesday,Dell,Latitude 7490,1,93775,Pranay Mallick,M,41,Hyderabad,Credit Card,3
TXN01028,21,October,2024,Monday,Dell,Latitude 7490,2,83733,Samiha Rao,F,39,Bhopal,Debit Card,5
TXN01029,8,July,2024,Monday,HP,Envy 13,5,48199,Ahana  Shere,F,39,Surat,UPI,2
TXN01030,29,August,2024,Thursday,Acer,Predator Helios,3,31780,Anay Kanda,M,33,Lucknow,Cash,4
TXN01031,22,June,2024,Saturday,Asus,VivoBook 15,3,58706,Kavya Hegde,F,39,Patna,Credit Card,4
TXN01032,22,June,2024,Saturday,HP,Pavilion x360,5,32915,Taimur Grover,M,45,Rajkot,Credit Card,5
TXN01033,2,August,2024,Friday,Apple,MacBook Pro,3,51034,Riya Raja,F,61,Vasai-Virar,Debit Card,1
TXN01034,14,December,2024,Saturday,MSI,GF63 Thin,1,88712,Bhavin Cherian,M,42,Vasai-Virar,Debit Card,1
TXN01035,15,May,2024,Wednesday,Apple,MacBook Pro,2,50581,Madhav Hegde,M,58,Nashik,Credit Card,3
TXN01036,5,February,2025,Wednesday,Acer,Predator Helios,1,64641,Umang Madan,M,22,Ludhiana,Credit Card,2
TXN01037,24,June,2024,Monday,Dell,XPS 13,3,60897,Kismat Lata,M,21,Thane,Credit Card,5
TXN01038,26,February,2025,Wednesday,MSI,Modern 14,5,71116,Indrans Grewal,M,37,Meerut,UPI,4
TXN01039,20,January,2025,Monday,Acer,Swift 3,1,83985,Vidur Din,M,30,Ghaziabad,Credit Card,2
TXN01040,7,August,2024,Wednesday,Dell,XPS 13,4,71976,Taran Mane,M,54,Bengaluru,Credit Card,4
TXN01041,6,October,2024,Sunday,MSI,Modern 14,5,54301,Zain Mammen,M,37,Agra,Credit Card,4
TXN01042,28,January,2025,Tuesday,Acer,Swift 3,2,40970,Tanya Barman,F,19,Vadodara,Cash,2
TXN01043,9,August,2024,Friday,Dell,Latitude 7490,4,37298,Yuvaan Jani,M,49,Vadodara,Cash,5
TXN01044,18,January,2025,Saturday,Apple,MacBook Pro,5,52869,Arhaan Ray,M,28,Vadodara,UPI,4
TXN01045,9,May,2024,Thursday,Asus,TUF Gaming,4,31328,Hazel Date,F,54,Lucknow,Cash,2
TXN01046,23,March,2025,Sunday,Lenovo,ThinkPad X1,3,79219,Sara Sachdeva,F,19,Agra,Credit Card,1
TXN01047,29,November,2024,Friday,Acer,Swift 3,5,42517,Hunar Tripathi,M,62,Bengaluru,UPI,3
TXN01048,10,December,2024,Tuesday,Dell,XPS 13,2,36324,Kismat Mall,F,47,Lucknow,Cash,5
TXN01049,12,October,2024,Saturday,Asus,TUF Gaming,3,95691,Mahika Jaggi,F,27,Varanasi,UPI,2
TXN01050,13,February,2025,Thursday,Lenovo,ThinkPad X1,1,28617,Navya Uppal,F,32,Bhopal,Cash,1
TXN01051,21,September,2024,Saturday,Apple,MacBook Air,5,96416,Tushar Ratta,M,38,Nashik,Debit Card,1
TXN01052,1,November,2024,Friday,Acer,Swift 3,5,75387,Rati Vora,F,27,Bengaluru,Debit Card,4
TXN01053,14,February,2025,Friday,HP,Omen 15,4,75067,Damini Kibe,F,57,Surat,Debit Card,4
TXN01054,30,March,2025,Sunday,MSI,Modern 14,4,28633,Ritvik Srinivas,M,22,Kolkata,Cash,4
TXN01055,30,July,2024,Tuesday,Dell,Latitude 7490,2,32002,Jayant Chanda,M,50,Faridabad,Cash,2
TXN01056,10,March,2025,Monday,Lenovo,Legion Y540,1,61958,Mohanlal Som,M,60,Meerut,Debit Card,2
TXN01057,7,June,2024,Friday,HP,Envy 13,5,43338,Vivaan Badal,M,50,Ludhiana,UPI,1
TXN01058,26,January,2025,Sunday,Asus,ROG Zephyrus,3,44961,Ishita Vohra,F,38,Surat,Cash,4
TXN01059,12,April,2025,Saturday,MSI,Modern 14,1,46227,Taimur Karpe,M,47,Vadodara,Credit Card,5
TXN01060,19,April,2025,Saturday,MSI,GF63 Thin,1,35105,Vaibhav Sarin,M,27,Vasai-Virar,Credit Card,3
TXN01061,31,January,2025,Friday,MSI,Modern 14,2,49645,Sumer Krishna,M,19,Srinagar,Debit Card,2
TXN01062,28,November,2024,Thursday,MSI,GF63 Thin,1,83956,Saira Dube,F,47,Agra,UPI,5
TXN01063,24,March,2025,Monday,Acer,Swift 3,2,91455,Taimur Dugar,M,27,Faridabad,Cash,5
TXN01064,26,November,2024,Tuesday,HP,Omen 15,2,48710,Kiaan Singhal,M,20,Surat,Debit Card,1
TXN01065,19,May,2024,Sunday,Dell,Latitude 7490,2,55603,Zeeshan Varty,M,27,Surat,Debit Card,4
TXN01066,8,March,2025,Saturday,MSI,GF63 Thin,5,32907,Prisha Gopal,F,19,Faridabad,Debit Card,1
TXN01067,29,November,2024,Friday,MSI,GF63 Thin,2,39218,Aarav Jha,M,64,Srinagar,UPI,5
TXN01068,2,April,2025,Wednesday,Apple,MacBook Pro,3,65802,Sumer Bhatt,M,20,Indore,Credit Card,4
TXN01069,27,July,2024,Saturday,MSI,GF63 Thin,3,58984,Darshit Sarna,M,30,Vadodara,Debit Card,1
TXN01070,19,March,2025,Wednesday,Dell,Latitude 7490,4,94291,Mannat Chacko,F,51,Indore,UPI,5
TXN01071,18,December,2024,Wednesday,Lenovo,ThinkPad X1,1,25018,Mahika Saran,F,23,Vadodara,Credit Card,4
TXN01072,7,February,2025,Friday,Asus,VivoBook 15,5,48566,Kaira Biswas,F,57,Nashik,Cash,2
TXN01073,24,November,2024,Sunday,Lenovo,ThinkPad X1,3,40165,Manjari Chana,F,24,Ghaziabad,UPI,4
TXN01074,13,February,2025,Thursday,Apple,MacBook Air,1,75770,Onkar Kamdar,M,30,Ahmedabad,UPI,2
TXN01075,14,March,2025,Friday,Lenovo,ThinkPad X1,2,90272,Aarav Ravi,M,50,Lucknow,Cash,1
TXN01076,18,December,2024,Wednesday,Dell,XPS 13,3,38703,Charvi Manne,F,21,Bengaluru,Credit Card,2
TXN01077,4,July,2024,Thursday,Asus,VivoBook 15,2,81159,Anya Karan,F,65,Chennai,Credit Card,3
TXN01078,20,January,2025,Monday,Lenovo,ThinkPad X1,4,98874,Ryan Kamdar,M,35,Hyderabad,Credit Card,4
TXN01079,3,November,2024,Sunday,Lenovo,Legion Y540,4,40604,Ivana Gulati,F,19,Visakhapatnam,Debit Card,2
TXN01080,14,September,2024,Saturday,Acer,Aspire 5,3,95993,Indrajit Chowdhury,M,18,Hyderabad,Cash,5
TXN01081,9,June,2024,Sunday,MSI,Modern 14,3,56088,Miraya Ahluwalia,F,58,Vadodara,Credit Card,1
TXN01082,7,July,2024,Sunday,Dell,XPS 13,4,84347,Eva Sha,F,61,Pune,UPI,3
TXN01083,21,December,2024,Saturday,Dell,Latitude 7490,1,32200,Navya Ramanathan,F,45,Bhopal,Cash,3
TXN01084,20,July,2024,Saturday,MSI,Modern 14,3,35987,Trisha Mahajan,F,23,Visakhapatnam,Debit Card,3
TXN01085,13,November,2024,Wednesday,Apple,MacBook Air,2,83565,Nitya Vasa,F,28,Chennai,Debit Card,5
TXN01086,2,June,2024,Sunday,HP,Omen 15,1,26151,Renee Wable,F,55,Pune,Cash,2
TXN01087,9,April,2025,Wednesday,HP,Envy 13,4,42498,Rasha Mander,F,38,Srinagar,Cash,2
TXN01088,1,April,2025,Tuesday,Apple,MacBook Air,3,33679,Anahi Reddy,F,51,Lucknow,Cash,4
TXN01089,31,January,2025,Friday,Dell,Inspiron 15,5,81120,Zain Handa,M,19,Hyderabad,UPI,1
TXN01090,30,December,2024,Monday,MSI,GF63 Thin,2,90319,Arnav Sunder,M,38,Faridabad,Credit Card,2
TXN01091,28,January,2025,Tuesday,MSI,GF63 Thin,4,90704,Stuvan Kaul,M,58,Thane,UPI,5
TXN01092,29,January,2025,Wednesday,MSI,Modern 14,3,72277,Ivan Saxena,M,49,Visakhapatnam,Credit Card,5
TXN01093,14,April,2025,Monday,Acer,Swift 3,3,66643,Ojas Master,M,42,Nagpur,UPI,5
TXN01094,30,August,2024,Friday,Lenovo,IdeaPad S340,3,92522,Siya Varkey,F,46,Faridabad,UPI,3
TXN01095,15,May,2024,Wednesday,Lenovo,Legion Y540,4,95918,Bhavin Mannan,M,34,Vadodara,Credit Card,3
TXN01096,25,June,2024,Tuesday,Acer,Aspire 5,2,80731,Mannat Vora,F,21,Mumbai,Credit Card,4
TXN01097,4,August,2024,Sunday,Lenovo,Legion Y540,3,68612,Lagan Toor,M,52,Delhi,Cash,1
TXN01098,17,June,2024,Monday,MSI,Modern 14,4,90330,Mohanlal Gill,M,59,Surat,UPI,5
TXN01099,12,January,2025,Sunday,Dell,XPS 13,5,53707,Zara Roy,F,30,Jaipur,Cash,3
TXN01100,10,December,2024,Tuesday,Apple,MacBook Pro,1,82561,Himmat Gade,M,30,Kalyan,Debit Card,5
TXN01101,16,June,2024,Sunday,Asus,ROG Zephyrus,2,44205,Ivana Rajagopalan,F,44,Thane,Debit Card,4
TXN01102,15,July,2024,Monday,Dell,XPS 13,4,94522,Vidur Vaidya,M,37,Delhi,UPI,2
TXN01103,8,July,2024,Monday,HP,Omen 15,3,70146,Aradhya Chowdhury,F,52,Nagpur,UPI,1
TXN01104,29,October,2024,Tuesday,Apple,MacBook Pro,3,99213,Kismat Chandran,M,19,Mumbai,Cash,1
TXN01105,20,February,2025,Thursday,Acer,Swift 3,4,43691,Samiha Kaul,F,30,Agra,UPI,2
TXN01106,8,September,2024,Sunday,MSI,Modern 14,1,45257,Armaan Chaudhuri,M,29,Agra,Cash,4
TXN01107,2,June,2024,Sunday,Dell,XPS 13,1,42930,Elakshi Raman,F,36,Srinagar,Cash,5
TXN01108,18,November,2024,Monday,Acer,Aspire 5,3,53848,Yuvraj  Kale,M,50,Thane,Debit Card,3
TXN01109,29,July,2024,Monday,HP,Envy 13,5,68789,Vedika Keer,F,65,Mumbai,Cash,1
TXN01110,23,June,2024,Sunday,Apple,MacBook Pro,4,48090,Divij Ram,M,18,Meerut,Credit Card,3
TXN01111,29,January,2025,Wednesday,Dell,Inspiron 15,3,85153,Hrishita Sane,F,55,Vadodara,Debit Card,1
TXN01112,22,July,2024,Monday,HP,Omen 15,4,36379,Rania Saini,F,34,Bengaluru,Credit Card,4
TXN01113,2,April,2025,Wednesday,Apple,MacBook Pro,1,51438,Miraya Sane,F,25,Ahmedabad,Debit Card,1
TXN01114,12,December,2024,Thursday,Acer,Predator Helios,4,86535,Rasha Cherian,F,40,Bengaluru,Cash,5
TXN01115,6,April,2025,Sunday,Dell,Latitude 7490,4,46911,Manjari Konda,F,47,Indore,Debit Card,4
TXN01116,21,October,2024,Monday,HP,Envy 13,5,78636,Madhup Shetty,M,32,Visakhapatnam,UPI,3
TXN01117,1,August,2024,Thursday,Dell,XPS 13,3,81016,Suhana Choudhry,F,32,Ahmedabad,Debit Card,3
TXN01118,7,September,2024,Saturday,Lenovo,ThinkPad X1,4,47605,Aniruddh Shanker,M,64,Pune,UPI,5
TXN01119,1,October,2024,Tuesday,Dell,Latitude 7490,4,51606,Rati Wali,F,37,Rajkot,Credit Card,5
TXN01120,26,July,2024,Friday,Asus,VivoBook 15,1,37249,Samaira Dora,F,52,Surat,UPI,1
TXN01121,14,July,2024,Sunday,Apple,MacBook Air,5,89975,Madhup Loyal,M,50,Visakhapatnam,Credit Card,3
TXN01122,10,October,2024,Thursday,HP,Omen 15,4,65694,Kiaan Sami,F,42,Thane,Debit Card,4
TXN01123,1,August,2024,Thursday,Acer,Predator Helios,1,69438,Rhea Batra,F,26,Patna,UPI,3
TXN01124,26,December,2024,Thursday,Dell,XPS 13,2,31159,Indrans Tank,M,42,Visakhapatnam,Credit Card,2
TXN01125,6,September,2024,Friday,Dell,XPS 13,1,57864,Tiya Solanki,F,18,Srinagar,UPI,3
TXN01126,3,September,2024,Tuesday,Dell,Inspiron 15,5,76939,Drishya Cheema,M,36,Kolkata,Cash,5
TXN01127,29,April,2025,Tuesday,Apple,MacBook Pro,1,39676,Reyansh Dass,M,39,Srinagar,Debit Card,4
TXN01128,1,March,2025,Saturday,Lenovo,IdeaPad S340,5,84511,Manikya Loyal,M,45,Kalyan,Debit Card,4
TXN01129,12,September,2024,Thursday,HP,Pavilion x360,5,66638,Armaan Brar,M,46,Srinagar,Credit Card,3
TXN01130,8,September,2024,Sunday,Acer,Aspire 5,5,59831,Alisha Dua,F,22,Bhopal,Cash,2
TXN01131,11,September,2024,Wednesday,Acer,Swift 3,1,54737,Manjari Rana,F,20,Chennai,Credit Card,5
TXN01132,21,June,2024,Friday,Lenovo,Legion Y540,5,92654,Ranbir Ramanathan,M,39,Nagpur,Credit Card,3
TXN01133,3,February,2025,Monday,Asus,ROG Zephyrus,5,87146,Saira Ravi,F,54,Bengaluru,UPI,4
TXN01134,29,December,2024,Sunday,Lenovo,IdeaPad S340,3,82933,Rasha Varty,F,27,Thane,Debit Card,3
TXN01135,18,September,2024,Wednesday,Apple,MacBook Air,1,69225,Pari Reddy,F,47,Kolkata,UPI,2
TXN01136,17,May,2024,Friday,Apple,MacBook Air,4,84696,Shaan Wali,M,19,Vadodara,Cash,5
TXN01137,9,January,2025,Thursday,Lenovo,IdeaPad S340,4,76555,Anahi Swaminathan,F,39,Vasai-Virar,UPI,3
TXN01138,5,July,2024,Friday,MSI,GF63 Thin,3,56220,Tiya Baria,F,39,Ghaziabad,Debit Card,1
TXN01139,16,September,2024,Monday,Asus,ROG Zephyrus,2,34610,Baiju Madan,M,49,Ahmedabad,Cash,3
TXN01140,18,October,2024,Friday,MSI,Modern 14,1,42105,Kabir D’Alia,M,37,Delhi,Cash,4
TXN01141,26,May,2024,Sunday,MSI,GF63 Thin,3,53243,Tara Atwal,F,33,Hyderabad,Cash,1
TXN01142,2,May,2024,Thursday,MSI,GF63 Thin,1,41127,Aayush Som,M,47,Bhopal,Credit Card,4
TXN01143,8,May,2024,Wednesday,Apple,MacBook Air,5,75474,Himmat Chatterjee,M,28,Pune,Debit Card,3
TXN01144,16,May,2024,Thursday,Dell,Inspiron 15,4,34721,Nirvaan Koshy,M,65,Bhopal,Debit Card,3
TXN01145,6,April,2025,Sunday,Acer,Predator Helios,2,67415,Anahi Mangal,F,48,Varanasi,Debit Card,1
TXN01146,18,April,2025,Friday,HP,Envy 13,1,66523,Badal Subramaniam,M,22,Meerut,Debit Card,5
TXN01147,13,April,2025,Sunday,Acer,Swift 3,5,68411,Tejas Bail,M,43,Varanasi,Debit Card,2
TXN01148,11,May,2024,Saturday,Dell,XPS 13,5,25442,Indranil Batta,M,49,Thane,Credit Card,5
TXN01149,8,October,2024,Tuesday,Dell,XPS 13,3,93610,Anahita Bakshi,F,50,Thane,Credit Card,1
TXN01150,10,May,2024,Friday,Acer,Aspire 5,3,61657,Farhan Sen,M,38,Faridabad,UPI,1
TXN01151,17,May,2024,Friday,HP,Envy 13,4,29716,Lagan Gade,M,39,Jaipur,Debit Card,3
TXN01152,26,March,2025,Wednesday,Acer,Predator Helios,2,76560,Sara Ratti,F,60,Surat,Credit Card,3
TXN01153,1,March,2025,Saturday,HP,Omen 15,1,86716,Stuvan Venkatesh,M,29,Mumbai,Cash,4
TXN01154,15,April,2025,Tuesday,HP,Omen 15,2,26572,Tushar Dugar,M,45,Pune,Debit Card,4
TXN01155,1,March,2025,Saturday,HP,Envy 13,2,42592,Adah Dutta,F,46,Vadodara,Credit Card,2
TXN01156,4,June,2024,Tuesday,Asus,TUF Gaming,2,96296,Misha Sarin,F,32,Bengaluru,Credit Card,3
TXN01157,29,April,2024,Monday,HP,Envy 13,1,93163,Zain Biswas,M,32,Delhi,Debit Card,4
TXN01158,31,March,2025,Monday,Lenovo,ThinkPad X1,2,40831,Mamooty Lad,M,39,Meerut,Credit Card,3
TXN01159,1,March,2025,Saturday,MSI,Modern 14,1,29834,Rania Lal,F,26,Faridabad,Debit Card,2
TXN01160,8,April,2025,Tuesday,MSI,Modern 14,4,25832,Sumer Kibe,M,30,Ludhiana,UPI,3
TXN01161,20,December,2024,Friday,Apple,MacBook Air,1,98678,Raunak Das,M,58,Bhopal,Credit Card,3
TXN01162,13,November,2024,Wednesday,Apple,MacBook Pro,4,32740,Indrajit Sarkar,M,39,Varanasi,UPI,5
TXN01163,24,December,2024,Tuesday,HP,Envy 13,3,32068,Prerak Thaman,M,18,Meerut,Credit Card,2
TXN01164,18,December,2024,Wednesday,Lenovo,Legion Y540,5,31789,Yakshit Bava,M,48,Nashik,Cash,1
TXN01165,29,April,2024,Monday,Dell,Inspiron 15,3,53972,Tanya Shenoy,F,42,Visakhapatnam,Credit Card,1
TXN01166,13,August,2024,Tuesday,Asus,ROG Zephyrus,4,28340,Bhavin Kade,M,58,Surat,Credit Card,2
TXN01167,2,July,2024,Tuesday,HP,Omen 15,3,46782,Kismat Sur,F,40,Thane,UPI,3
TXN01168,20,December,2024,Friday,Apple,MacBook Pro,5,35823,Nitya Viswanathan,F,42,Meerut,Credit Card,2
TXN01169,20,April,2025,Sunday,Acer,Predator Helios,1,94121,Emir Gaba,M,46,Nagpur,Credit Card,4
TXN01170,13,April,2025,Sunday,Asus,TUF Gaming,3,78734,Ivana Sankaran,F,56,Vasai-Virar,Cash,2
TXN01171,13,December,2024,Friday,HP,Envy 13,2,37514,Nirvaan Salvi,M,27,Thane,Cash,5
TXN01172,8,September,2024,Sunday,Apple,MacBook Air,2,41921,Darshit Tella,M,50,Chennai,UPI,1
TXN01173,4,August,2024,Sunday,Dell,XPS 13,2,61573,Shalv Kumer,M,65,Chennai,UPI,3
TXN01174,5,November,2024,Tuesday,MSI,Modern 14,2,97626,Ranbir Madan,M,18,Jaipur,UPI,4
TXN01175,14,January,2025,Tuesday,Dell,XPS 13,2,70852,Kavya Vala,F,29,Faridabad,Cash,2
TXN01176,23,April,2025,Wednesday,Acer,Swift 3,4,73915,Jayan Dora,M,62,Ludhiana,Credit Card,4
TXN01177,30,December,2024,Monday,Asus,TUF Gaming,2,32323,Miraya Raval,F,19,Bengaluru,UPI,1
TXN01178,12,March,2025,Wednesday,Asus,VivoBook 15,1,36444,Ehsaan Loyal,M,19,Patna,UPI,3
TXN01179,10,December,2024,Tuesday,Apple,MacBook Pro,5,91075,Damini Tripathi,F,52,Delhi,Debit Card,3
TXN01180,12,August,2024,Monday,Apple,MacBook Pro,5,72006,Aniruddh Shere,M,37,Chennai,Debit Card,2
TXN01181,7,July,2024,Sunday,Acer,Aspire 5,4,55578,Purab Rao,M,47,Jaipur,Debit Card,5
TXN01182,16,January,2025,Thursday,Asus,TUF Gaming,1,34544,Dhanush Ramachandran,M,27,Mumbai,UPI,1
TXN01183,6,November,2024,Wednesday,Asus,TUF Gaming,1,99203,Nehmat Goyal,M,61,Bengaluru,Cash,3
TXN01184,16,April,2025,Wednesday,Lenovo,ThinkPad X1,1,69627,Hunar Gokhale,M,36,Nagpur,UPI,1
TXN01185,29,May,2024,Wednesday,Apple,MacBook Air,3,85967,Taran Sane,M,45,Nagpur,Credit Card,1
TXN01186,30,April,2024,Tuesday,Dell,XPS 13,3,92153,Eva Master,F,53,Agra,UPI,5
TXN01187,3,August,2024,Saturday,Lenovo,ThinkPad X1,2,79460,Ahana  Venkataraman,F,65,Nashik,UPI,5
TXN01188,13,March,2025,Thursday,Apple,MacBook Air,5,76611,Aaryahi Viswanathan,F,48,Ghaziabad,Credit Card,2
TXN01189,4,September,2024,Wednesday,Apple,MacBook Pro,3,59720,Mamooty Srinivasan,M,33,Jaipur,Debit Card,1
TXN01190,23,September,2024,Monday,HP,Pavilion x360,1,46252,Tushar Vasa,M,34,Agra,Debit Card,3
TXN01191,12,November,2024,Tuesday,MSI,GF63 Thin,3,37765,Chirag Kurian,M,35,Meerut,Credit Card,2
TXN01192,9,February,2025,Sunday,Lenovo,ThinkPad X1,4,28692,Oorja Das,M,25,Mumbai,Cash,2
TXN01193,25,August,2024,Sunday,Acer,Swift 3,1,52773,Kavya Mallick,F,19,Kalyan,Debit Card,3
TXN01194,20,May,2024,Monday,Apple,MacBook Air,5,65137,Divyansh Luthra,M,60,Ludhiana,Debit Card,3
TXN01195,25,June,2024,Tuesday,Acer,Predator Helios,5,44482,Sara Kala,F,26,Vadodara,Credit Card,4
TXN01196,3,April,2025,Thursday,Apple,MacBook Pro,3,53849,Vardaniya Ganguly,F,41,Bengaluru,UPI,4
TXN01197,25,September,2024,Wednesday,Dell,Inspiron 15,4,93603,Yuvraj  Kade,M,65,Ludhiana,UPI,2
TXN01198,3,October,2024,Thursday,Acer,Swift 3,3,54232,Vritika Tiwari,F,26,Mumbai,Cash,1
